rounds,key_mode,key_hex,num_keys,seed_hex,fixed_input_difference_hex,fixed_input_difference_weight,rank,output_mask_hex,metric_name,metric_pow2,abs_metric_pow2
10,random_keys,,5,0x0000000000001234,0x00000804,2,3,0x67fc39e3,rms,2^(-13.8208),2^(-13.8208)
10,random_keys,,5,0x0000000000001234,0x00000804,2,4,0xacee369d,rms,2^(-13.8253),2^(-13.8253)
10,random_keys,,5,0x0000000000001234,0x00000804,2,5,0x0da2f8c9,rms,2^(-13.8282),2^(-13.8282)
10,random_keys,,5,0x0000000000001234,0x00001004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00001004,2,2,0x1fdef96c,rms,2^(-13.7872),2^(-13.7872)
10,random_keys,,5,0x0000000000001234,0x00001004,2,3,0x31fc1652,rms,2^(-13.8229),2^(-13.8229)
10,random_keys,,5,0x0000000000001234,0x00001004,2,4,0xf7e5adde,rms,2^(-13.8252),2^(-13.8252)
10,random_keys,,5,0x0000000000001234,0x00001004,2,5,0xc6ed10ff,rms,2^(-13.8264),2^(-13.8264)
10,random_keys,,5,0x0000000000001234,0x00002004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00002004,2,2,0x6a8ad7e5,rms,2^(-13.7158),2^(-13.7158)
10,random_keys,,5,0x0000000000001234,0x00002004,2,3,0xe2986418,rms,2^(-13.7482),2^(-13.7482)
10,random_keys,,5,0x0000000000001234,0x00002004,2,4,0xa7f1fb06,rms,2^(-13.7873),2^(-13.7873)
10,random_keys,,5,0x0000000000001234,0x00002004,2,5,0x82c64f55,rms,2^(-13.7885),2^(-13.7885)
10,random_keys,,5,0x0000000000001234,0x00004004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00004004,2,2,0x6e2539b3,rms,2^(-13.8034),2^(-13.8034)
10,random_keys,,5,0x0000000000001234,0x00004004,2,3,0xeb4e5034,rms,2^(-13.8035),2^(-13.8035)
10,random_keys,,5,0x0000000000001234,0x00004004,2,4,0xd3b19a7f,rms,2^(-13.8082),2^(-13.8082)
10,random_keys,,5,0x0000000000001234,0x00004004,2,5,0x0341972f,rms,2^(-13.8175),2^(-13.8175)
10,random_keys,,5,0x0000000000001234,0x00008004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00008004,2,2,0x2c0be8aa,rms,2^(-13.7906),2^(-13.7906)
10,random_keys,,5,0x0000000000001234,0x00008004,2,3,0xf4fd6b95,rms,2^(-13.7977),2^(-13.7977)
10,random_keys,,5,0x0000000000001234,0x00008004,2,4,0x4240919b,rms,2^(-13.8006),2^(-13.8006)
10,random_keys,,5,0x0000000000001234,0x00008004,2,5,0x8d34e20c,rms,2^(-13.8051),2^(-13.8051)
10,random_keys,,5,0x0000000000001234,0x00010004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00010004,2,2,0x6b764ccf,rms,2^(-13.6581),2^(-13.6581)
10,random_keys,,5,0x0000000000001234,0x00010004,2,3,0x6b51bf66,rms,2^(-13.7528),2^(-13.7528)
10,random_keys,,5,0x0000000000001234,0x00010004,2,4,0x7723c55b,rms,2^(-13.7754),2^(-13.7754)
10,random_keys,,5,0x0000000000001234,0x00010004,2,5,0x11e11530,rms,2^(-13.7761),2^(-13.7761)
10,random_keys,,5,0x0000000000001234,0x00020004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00020004,2,2,0xf1accbe1,rms,2^(-13.7655),2^(-13.7655)
10,random_keys,,5,0x0000000000001234,0x00020004,2,3,0x3520e169,rms,2^(-13.8042),2^(-13.8042)
10,random_keys,,5,0x0000000000001234,0x00020004,2,4,0x2d0e7e41,rms,2^(-13.8084),2^(-13.8084)
10,random_keys,,5,0x0000000000001234,0x00020004,2,5,0x13fe415f,rms,2^(-13.8242),2^(-13.8242)
10,random_keys,,5,0x0000000000001234,0x00040004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00040004,2,2,0x6344ba7e,rms,2^(-13.7251),2^(-13.7251)
10,random_keys,,5,0x0000000000001234,0x00040004,2,3,0xfc58380f,rms,2^(-13.7549),2^(-13.7549)
10,random_keys,,5,0x0000000000001234,0x00040004,2,4,0x2515e72c,rms,2^(-13.8087),2^(-13.8087)
10,random_keys,,5,0x0000000000001234,0x00040004,2,5,0xfa9ff229,rms,2^(-13.8285),2^(-13.8285)
10,random_keys,,5,0x0000000000001234,0x00080004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00080004,2,2,0xaf4ff466,rms,2^(-13.7876),2^(-13.7876)
10,random_keys,,5,0x0000000000001234,0x00080004,2,3,0x7f8e4d78,rms,2^(-13.8078),2^(-13.8078)
10,random_keys,,5,0x0000000000001234,0x00080004,2,4,0x8617a461,rms,2^(-13.8260),2^(-13.8260)
10,random_keys,,5,0x0000000000001234,0x00080004,2,5,0x707a9d2c,rms,2^(-13.8298),2^(-13.8298)
10,random_keys,,5,0x0000000000001234,0x00100004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00100004,2,2,0xc05c6010,rms,2^(-13.8277),2^(-13.8277)
10,random_keys,,5,0x0000000000001234,0x00100004,2,3,0x4d128e17,rms,2^(-13.8364),2^(-13.8364)
10,random_keys,,5,0x0000000000001234,0x00100004,2,4,0x54a6d756,rms,2^(-13.8391),2^(-13.8391)
10,random_keys,,5,0x0000000000001234,0x00100004,2,5,0x0d921859,rms,2^(-13.8422),2^(-13.8422)
10,random_keys,,5,0x0000000000001234,0x00200004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00200004,2,2,0x4bb76977,rms,2^(-13.7327),2^(-13.7327)
10,random_keys,,5,0x0000000000001234,0x00200004,2,3,0xd6c0dfa8,rms,2^(-13.8176),2^(-13.8176)
10,random_keys,,5,0x0000000000001234,0x00200004,2,4,0x0dbe662e,rms,2^(-13.8185),2^(-13.8185)
10,random_keys,,5,0x0000000000001234,0x00200004,2,5,0x2cae4c6d,rms,2^(-13.8191),2^(-13.8191)
10,random_keys,,5,0x0000000000001234,0x00400004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00400004,2,2,0x87c869ff,rms,2^(-13.7813),2^(-13.7813)
10,random_keys,,5,0x0000000000001234,0x00400004,2,3,0xd800d06a,rms,2^(-13.7949),2^(-13.7949)
10,random_keys,,5,0x0000000000001234,0x00400004,2,4,0x47d8abcf,rms,2^(-13.8206),2^(-13.8206)
10,random_keys,,5,0x0000000000001234,0x00400004,2,5,0x6f000514,rms,2^(-13.8316),2^(-13.8316)
10,random_keys,,5,0x0000000000001234,0x00800004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00800004,2,2,0x0a9bb865,rms,2^(-13.7240),2^(-13.7240)
10,random_keys,,5,0x0000000000001234,0x00800004,2,3,0x0dca3e6a,rms,2^(-13.7864),2^(-13.7864)
10,random_keys,,5,0x0000000000001234,0x00800004,2,4,0x9c84097b,rms,2^(-13.8228),2^(-13.8228)
10,random_keys,,5,0x0000000000001234,0x00800004,2,5,0x830ff19e,rms,2^(-13.8355),2^(-13.8355)
10,random_keys,,5,0x0000000000001234,0x01000004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x01000004,2,2,0x1352753d,rms,2^(-13.7592),2^(-13.7592)
10,random_keys,,5,0x0000000000001234,0x01000004,2,3,0x2ce2505d,rms,2^(-13.7984),2^(-13.7984)
10,random_keys,,5,0x0000000000001234,0x01000004,2,4,0xb65cdc10,rms,2^(-13.7986),2^(-13.7986)
10,random_keys,,5,0x0000000000001234,0x01000004,2,5,0xfe75fbb0,rms,2^(-13.8002),2^(-13.8002)
10,random_keys,,5,0x0000000000001234,0x02000004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x02000004,2,2,0xf39e8859,rms,2^(-13.7698),2^(-13.7698)
10,random_keys,,5,0x0000000000001234,0x02000004,2,3,0x08d244f5,rms,2^(-13.7979),2^(-13.7979)
10,random_keys,,5,0x0000000000001234,0x02000004,2,4,0x91138c96,rms,2^(-13.8089),2^(-13.8089)
10,random_keys,,5,0x0000000000001234,0x02000004,2,5,0x4d9bb232,rms,2^(-13.8168),2^(-13.8168)
10,random_keys,,5,0x0000000000001234,0x04000004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x04000004,2,2,0xbec52b51,rms,2^(-13.7912),2^(-13.7912)
10,random_keys,,5,0x0000000000001234,0x04000004,2,3,0xf6202a8c,rms,2^(-13.8101),2^(-13.8101)
10,random_keys,,5,0x0000000000001234,0x04000004,2,4,0xe2babbc5,rms,2^(-13.8198),2^(-13.8198)
10,random_keys,,5,0x0000000000001234,0x04000004,2,5,0x5d423b60,rms,2^(-13.8359),2^(-13.8359)
10,random_keys,,5,0x0000000000001234,0x08000004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x08000004,2,2,0x37ee1d1a,rms,2^(-13.7953),2^(-13.7953)
10,random_keys,,5,0x0000000000001234,0x08000004,2,3,0xf50e38f6,rms,2^(-13.8050),2^(-13.8050)
10,random_keys,,5,0x0000000000001234,0x08000004,2,4,0x28d1489a,rms,2^(-13.8165),2^(-13.8165)
10,random_keys,,5,0x0000000000001234,0x08000004,2,5,0xe24d99ba,rms,2^(-13.8357),2^(-13.8357)
10,random_keys,,5,0x0000000000001234,0x10000004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x10000004,2,2,0x6a970f5d,rms,2^(-13.7853),2^(-13.7853)
10,random_keys,,5,0x0000000000001234,0x10000004,2,3,0xc14b55be,rms,2^(-13.8050),2^(-13.8050)
10,random_keys,,5,0x0000000000001234,0x10000004,2,4,0xf1c9e6e2,rms,2^(-13.8234),2^(-13.8234)
10,random_keys,,5,0x0000000000001234,0x10000004,2,5,0x2b159339,rms,2^(-13.8306),2^(-13.8306)
10,random_keys,,5,0x0000000000001234,0x20000004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x20000004,2,2,0x7fc29d85,rms,2^(-13.7328),2^(-13.7328)
10,random_keys,,5,0x0000000000001234,0x20000004,2,3,0x2000dda6,rms,2^(-13.7943),2^(-13.7943)
10,random_keys,,5,0x0000000000001234,0x20000004,2,4,0xadbd7a4a,rms,2^(-13.8309),2^(-13.8309)
10,random_keys,,5,0x0000000000001234,0x20000004,2,5,0xd1408b28,rms,2^(-13.8330),2^(-13.8330)
10,random_keys,,5,0x0000000000001234,0x40000004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x40000004,2,2,0x9b32379e,rms,2^(-13.7973),2^(-13.7973)
10,random_keys,,5,0x0000000000001234,0x40000004,2,3,0x4de3b750,rms,2^(-13.7988),2^(-13.7988)
10,random_keys,,5,0x0000000000001234,0x40000004,2,4,0x53a286bc,rms,2^(-13.8120),2^(-13.8120)
10,random_keys,,5,0x0000000000001234,0x40000004,2,5,0xc3553be4,rms,2^(-13.8175),2^(-13.8175)
10,random_keys,,5,0x0000000000001234,0x80000004,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x80000004,2,2,0x92544c7f,rms,2^(-13.8042),2^(-13.8042)
10,random_keys,,5,0x0000000000001234,0x80000004,2,3,0xd8dc4ec7,rms,2^(-13.8131),2^(-13.8131)
10,random_keys,,5,0x0000000000001234,0x80000004,2,4,0xe7d59eb9,rms,2^(-13.8229),2^(-13.8229)
10,random_keys,,5,0x0000000000001234,0x80000004,2,5,0xab93e8fb,rms,2^(-13.8359),2^(-13.8359)
10,random_keys,,5,0x0000000000001234,0x00000018,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000018,2,2,0x33b7247f,rms,2^(-13.7947),2^(-13.7947)
10,random_keys,,5,0x0000000000001234,0x00000018,2,3,0x28bf05ad,rms,2^(-13.8048),2^(-13.8048)
10,random_keys,,5,0x0000000000001234,0x00000018,2,4,0xa89fddf8,rms,2^(-13.8172),2^(-13.8172)
10,random_keys,,5,0x0000000000001234,0x00000018,2,5,0x8d422e85,rms,2^(-13.8194),2^(-13.8194)
10,random_keys,,5,0x0000000000001234,0x00000028,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000028,2,2,0x8887ea86,rms,2^(-13.7171),2^(-13.7171)
10,random_keys,,5,0x0000000000001234,0x00000028,2,3,0xb0366013,rms,2^(-13.8114),2^(-13.8114)
10,random_keys,,5,0x0000000000001234,0x00000028,2,4,0x945b5359,rms,2^(-13.8118),2^(-13.8118)
10,random_keys,,5,0x0000000000001234,0x00000028,2,5,0x4558fe17,rms,2^(-13.8151),2^(-13.8151)
10,random_keys,,5,0x0000000000001234,0x00000048,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000048,2,2,0x66c43d6b,rms,2^(-13.8089),2^(-13.8089)
10,random_keys,,5,0x0000000000001234,0x00000048,2,3,0x7a8f2121,rms,2^(-13.8433),2^(-13.8433)
10,random_keys,,5,0x0000000000001234,0x00000048,2,4,0x2e244d7b,rms,2^(-13.8435),2^(-13.8435)
10,random_keys,,5,0x0000000000001234,0x00000048,2,5,0x9b9e71ab,rms,2^(-13.8438),2^(-13.8438)
10,random_keys,,5,0x0000000000001234,0x00000088,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000088,2,2,0xccff0268,rms,2^(-13.7490),2^(-13.7490)
10,random_keys,,5,0x0000000000001234,0x00000088,2,3,0x2dfa9d66,rms,2^(-13.7733),2^(-13.7733)
10,random_keys,,5,0x0000000000001234,0x00000088,2,4,0x46b2d185,rms,2^(-13.7863),2^(-13.7863)
10,random_keys,,5,0x0000000000001234,0x00000088,2,5,0xb02cde58,rms,2^(-13.8011),2^(-13.8011)
10,random_keys,,5,0x0000000000001234,0x00000108,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000108,2,2,0x384dea46,rms,2^(-13.7774),2^(-13.7774)
10,random_keys,,5,0x0000000000001234,0x00000108,2,3,0xeacf920c,rms,2^(-13.7910),2^(-13.7910)
10,random_keys,,5,0x0000000000001234,0x00000108,2,4,0x9df81017,rms,2^(-13.8059),2^(-13.8059)
10,random_keys,,5,0x0000000000001234,0x00000108,2,5,0x720680e0,rms,2^(-13.8311),2^(-13.8311)
10,random_keys,,5,0x0000000000001234,0x00000208,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000208,2,2,0x1b84af6d,rms,2^(-13.6936),2^(-13.6936)
10,random_keys,,5,0x0000000000001234,0x00000208,2,3,0x51202e41,rms,2^(-13.7561),2^(-13.7561)
10,random_keys,,5,0x0000000000001234,0x00000208,2,4,0x87dc24bc,rms,2^(-13.8069),2^(-13.8069)
10,random_keys,,5,0x0000000000001234,0x00000208,2,5,0xb219c7d8,rms,2^(-13.8263),2^(-13.8263)
10,random_keys,,5,0x0000000000001234,0x00000408,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000408,2,2,0xd357a4f4,rms,2^(-13.6825),2^(-13.6825)
10,random_keys,,5,0x0000000000001234,0x00000408,2,3,0xfae8e2da,rms,2^(-13.7050),2^(-13.7050)
10,random_keys,,5,0x0000000000001234,0x00000408,2,4,0xe163be8b,rms,2^(-13.7850),2^(-13.7850)
10,random_keys,,5,0x0000000000001234,0x00000408,2,5,0x58db90cc,rms,2^(-13.7894),2^(-13.7894)
10,random_keys,,5,0x0000000000001234,0x00000808,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000808,2,2,0x7f0c60ed,rms,2^(-13.7867),2^(-13.7867)
10,random_keys,,5,0x0000000000001234,0x00000808,2,3,0x35d4b981,rms,2^(-13.7976),2^(-13.7976)
10,random_keys,,5,0x0000000000001234,0x00000808,2,4,0xab6f77c6,rms,2^(-13.7989),2^(-13.7989)
10,random_keys,,5,0x0000000000001234,0x00000808,2,5,0xcf9cc69e,rms,2^(-13.8295),2^(-13.8295)
10,random_keys,,5,0x0000000000001234,0x00001008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00001008,2,2,0x57726f5d,rms,2^(-13.8097),2^(-13.8097)
10,random_keys,,5,0x0000000000001234,0x00001008,2,3,0xa967cf35,rms,2^(-13.8275),2^(-13.8275)
10,random_keys,,5,0x0000000000001234,0x00001008,2,4,0x34652a4b,rms,2^(-13.8448),2^(-13.8448)
10,random_keys,,5,0x0000000000001234,0x00001008,2,5,0x3d9cdac3,rms,2^(-13.8464),2^(-13.8464)
10,random_keys,,5,0x0000000000001234,0x00002008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00002008,2,2,0x2acd40a6,rms,2^(-13.7690),2^(-13.7690)
10,random_keys,,5,0x0000000000001234,0x00002008,2,3,0xb5203499,rms,2^(-13.8143),2^(-13.8143)
10,random_keys,,5,0x0000000000001234,0x00002008,2,4,0x9f647dfb,rms,2^(-13.8346),2^(-13.8346)
10,random_keys,,5,0x0000000000001234,0x00002008,2,5,0xaf1121da,rms,2^(-13.8352),2^(-13.8352)
10,random_keys,,5,0x0000000000001234,0x00004008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00004008,2,2,0x9f27f3e0,rms,2^(-13.7928),2^(-13.7928)
10,random_keys,,5,0x0000000000001234,0x00004008,2,3,0x475854b1,rms,2^(-13.8097),2^(-13.8097)
10,random_keys,,5,0x0000000000001234,0x00004008,2,4,0x9b6706ba,rms,2^(-13.8128),2^(-13.8128)
10,random_keys,,5,0x0000000000001234,0x00004008,2,5,0x7c488156,rms,2^(-13.8311),2^(-13.8311)
10,random_keys,,5,0x0000000000001234,0x00008008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00008008,2,2,0xedb5cea2,rms,2^(-13.7749),2^(-13.7749)
10,random_keys,,5,0x0000000000001234,0x00008008,2,3,0x363f58ac,rms,2^(-13.7847),2^(-13.7847)
10,random_keys,,5,0x0000000000001234,0x00008008,2,4,0x2f2c0497,rms,2^(-13.7964),2^(-13.7964)
10,random_keys,,5,0x0000000000001234,0x00008008,2,5,0x21c64fa2,rms,2^(-13.8059),2^(-13.8059)
10,random_keys,,5,0x0000000000001234,0x00010008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00010008,2,2,0xf4125433,rms,2^(-13.7663),2^(-13.7663)
10,random_keys,,5,0x0000000000001234,0x00010008,2,3,0xa940eca1,rms,2^(-13.8132),2^(-13.8132)
10,random_keys,,5,0x0000000000001234,0x00010008,2,4,0x771bdedc,rms,2^(-13.8156),2^(-13.8156)
10,random_keys,,5,0x0000000000001234,0x00010008,2,5,0xe12ba2ea,rms,2^(-13.8270),2^(-13.8270)
10,random_keys,,5,0x0000000000001234,0x00020008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00020008,2,2,0x1d2bd59d,rms,2^(-13.7695),2^(-13.7695)
10,random_keys,,5,0x0000000000001234,0x00020008,2,3,0x5649faf9,rms,2^(-13.7972),2^(-13.7972)
10,random_keys,,5,0x0000000000001234,0x00020008,2,4,0x68ec0456,rms,2^(-13.7991),2^(-13.7991)
10,random_keys,,5,0x0000000000001234,0x00020008,2,5,0x30d73052,rms,2^(-13.8164),2^(-13.8164)
10,random_keys,,5,0x0000000000001234,0x00040008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00040008,2,2,0xfce05a61,rms,2^(-13.7146),2^(-13.7146)
10,random_keys,,5,0x0000000000001234,0x00040008,2,3,0x7c132e8e,rms,2^(-13.7632),2^(-13.7632)
10,random_keys,,5,0x0000000000001234,0x00040008,2,4,0xb426fe61,rms,2^(-13.7845),2^(-13.7845)
10,random_keys,,5,0x0000000000001234,0x00040008,2,5,0x734485cd,rms,2^(-13.8196),2^(-13.8196)
10,random_keys,,5,0x0000000000001234,0x00080008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00080008,2,2,0x188d6584,rms,2^(-13.7732),2^(-13.7732)
10,random_keys,,5,0x0000000000001234,0x00080008,2,3,0x7a9dc0b9,rms,2^(-13.8142),2^(-13.8142)
10,random_keys,,5,0x0000000000001234,0x00080008,2,4,0xa8df19f3,rms,2^(-13.8178),2^(-13.8178)
10,random_keys,,5,0x0000000000001234,0x00080008,2,5,0xde1bdeb8,rms,2^(-13.8290),2^(-13.8290)
10,random_keys,,5,0x0000000000001234,0x00100008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00100008,2,2,0xd710183d,rms,2^(-13.7895),2^(-13.7895)
10,random_keys,,5,0x0000000000001234,0x00100008,2,3,0x7b7daeb4,rms,2^(-13.7924),2^(-13.7924)
10,random_keys,,5,0x0000000000001234,0x00100008,2,4,0x3b250ad2,rms,2^(-13.8164),2^(-13.8164)
10,random_keys,,5,0x0000000000001234,0x00100008,2,5,0xf1ba3488,rms,2^(-13.8180),2^(-13.8180)
10,random_keys,,5,0x0000000000001234,0x00200008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00200008,2,2,0xf4f6bc9a,rms,2^(-13.7413),2^(-13.7413)
10,random_keys,,5,0x0000000000001234,0x00200008,2,3,0x11aaf53d,rms,2^(-13.7561),2^(-13.7561)
10,random_keys,,5,0x0000000000001234,0x00200008,2,4,0xd5abef09,rms,2^(-13.7926),2^(-13.7926)
10,random_keys,,5,0x0000000000001234,0x00200008,2,5,0x1353786d,rms,2^(-13.7982),2^(-13.7982)
10,random_keys,,5,0x0000000000001234,0x00400008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00400008,2,2,0x19f26dc7,rms,2^(-13.8122),2^(-13.8122)
10,random_keys,,5,0x0000000000001234,0x00400008,2,3,0x1e5069bc,rms,2^(-13.8127),2^(-13.8127)
10,random_keys,,5,0x0000000000001234,0x00400008,2,4,0x2ad657b3,rms,2^(-13.8188),2^(-13.8188)
10,random_keys,,5,0x0000000000001234,0x00400008,2,5,0xb643cc57,rms,2^(-13.8212),2^(-13.8212)
10,random_keys,,5,0x0000000000001234,0x00800008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00800008,2,2,0x420f68a2,rms,2^(-13.7473),2^(-13.7473)
10,random_keys,,5,0x0000000000001234,0x00800008,2,3,0x469e1c49,rms,2^(-13.7895),2^(-13.7895)
10,random_keys,,5,0x0000000000001234,0x00800008,2,4,0x1a01874a,rms,2^(-13.7991),2^(-13.7991)
10,random_keys,,5,0x0000000000001234,0x00800008,2,5,0x3874aaae,rms,2^(-13.8012),2^(-13.8012)
10,random_keys,,5,0x0000000000001234,0x01000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x01000008,2,2,0x0c48c6ef,rms,2^(-13.7624),2^(-13.7624)
10,random_keys,,5,0x0000000000001234,0x01000008,2,3,0x577831a8,rms,2^(-13.7704),2^(-13.7704)
10,random_keys,,5,0x0000000000001234,0x01000008,2,4,0x92328e42,rms,2^(-13.7792),2^(-13.7792)
10,random_keys,,5,0x0000000000001234,0x01000008,2,5,0xac16c22c,rms,2^(-13.7801),2^(-13.7801)
10,random_keys,,5,0x0000000000001234,0x02000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x02000008,2,2,0x51bcadb8,rms,2^(-13.7663),2^(-13.7663)
10,random_keys,,5,0x0000000000001234,0x02000008,2,3,0x19fc45a5,rms,2^(-13.7825),2^(-13.7825)
10,random_keys,,5,0x0000000000001234,0x02000008,2,4,0x5d974216,rms,2^(-13.8103),2^(-13.8103)
10,random_keys,,5,0x0000000000001234,0x02000008,2,5,0xb22e74dc,rms,2^(-13.8250),2^(-13.8250)
10,random_keys,,5,0x0000000000001234,0x04000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x04000008,2,2,0x21871b6e,rms,2^(-13.7502),2^(-13.7502)
10,random_keys,,5,0x0000000000001234,0x04000008,2,3,0x3a4c16af,rms,2^(-13.7925),2^(-13.7925)
10,random_keys,,5,0x0000000000001234,0x04000008,2,4,0x7f43fac9,rms,2^(-13.8008),2^(-13.8008)
10,random_keys,,5,0x0000000000001234,0x04000008,2,5,0x08330c1a,rms,2^(-13.8257),2^(-13.8257)
10,random_keys,,5,0x0000000000001234,0x08000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x08000008,2,2,0xbf752500,rms,2^(-13.7441),2^(-13.7441)
10,random_keys,,5,0x0000000000001234,0x08000008,2,3,0x56d74f2d,rms,2^(-13.7935),2^(-13.7935)
10,random_keys,,5,0x0000000000001234,0x08000008,2,4,0x0e042ca3,rms,2^(-13.8231),2^(-13.8231)
10,random_keys,,5,0x0000000000001234,0x08000008,2,5,0xfd662026,rms,2^(-13.8392),2^(-13.8392)
10,random_keys,,5,0x0000000000001234,0x10000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x10000008,2,2,0xcfedcc87,rms,2^(-13.7427),2^(-13.7427)
10,random_keys,,5,0x0000000000001234,0x10000008,2,3,0x57503d6b,rms,2^(-13.7658),2^(-13.7658)
10,random_keys,,5,0x0000000000001234,0x10000008,2,4,0xd839bff8,rms,2^(-13.7976),2^(-13.7976)
10,random_keys,,5,0x0000000000001234,0x10000008,2,5,0x2f827fc9,rms,2^(-13.8116),2^(-13.8116)
10,random_keys,,5,0x0000000000001234,0x20000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x20000008,2,2,0x061302bb,rms,2^(-13.8071),2^(-13.8071)
10,random_keys,,5,0x0000000000001234,0x20000008,2,3,0xb6f3a6a6,rms,2^(-13.8374),2^(-13.8374)
10,random_keys,,5,0x0000000000001234,0x20000008,2,4,0x71a3ac69,rms,2^(-13.8378),2^(-13.8378)
10,random_keys,,5,0x0000000000001234,0x20000008,2,5,0xafeccb13,rms,2^(-13.8386),2^(-13.8386)
10,random_keys,,5,0x0000000000001234,0x40000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x40000008,2,2,0x0832bb1c,rms,2^(-13.7167),2^(-13.7167)
10,random_keys,,5,0x0000000000001234,0x40000008,2,3,0x78dbd93e,rms,2^(-13.8222),2^(-13.8222)
10,random_keys,,5,0x0000000000001234,0x40000008,2,4,0x06b6a0c5,rms,2^(-13.8312),2^(-13.8312)
