rounds,key_mode,key_hex,num_keys,seed_hex,fixed_side,fixed_mask_hex,fixed_mask_weight,rank,free_mask_hex,metric_name,metric_pow2,abs_metric_pow2
10,random_keys,,5,0x0000000000001234,input,0x80000004,2,2,0x03ec1c21,rms,2^(-14.2720),2^(-14.2720)
10,random_keys,,5,0x0000000000001234,input,0x80000004,2,3,0xc630aafc,rms,2^(-14.3028),2^(-14.3028)
10,random_keys,,5,0x0000000000001234,input,0x80000004,2,4,0x137762fe,rms,2^(-14.3109),2^(-14.3109)
10,random_keys,,5,0x0000000000001234,input,0x80000004,2,5,0xc2151aa1,rms,2^(-14.3318),2^(-14.3318)
10,random_keys,,5,0x0000000000001234,input,0x00000018,2,1,0x814b6211,rms,2^(-14.2628),2^(-14.2628)
10,random_keys,,5,0x0000000000001234,input,0x00000018,2,2,0x6a40ce40,rms,2^(-14.2986),2^(-14.2986)
10,random_keys,,5,0x0000000000001234,input,0x00000018,2,3,0xfbe468c8,rms,2^(-14.3121),2^(-14.3121)
10,random_keys,,5,0x0000000000001234,input,0x00000018,2,4,0xb0929b9b,rms,2^(-14.3215),2^(-14.3215)
10,random_keys,,5,0x0000000000001234,input,0x00000018,2,5,0x3c1bda4c,rms,2^(-14.3230),2^(-14.3230)
10,random_keys,,5,0x0000000000001234,input,0x00000028,2,1,0x3a7b1cf0,rms,2^(-14.2361),2^(-14.2361)
10,random_keys,,5,0x0000000000001234,input,0x00000028,2,2,0x56395de7,rms,2^(-14.2649),2^(-14.2649)
10,random_keys,,5,0x0000000000001234,input,0x00000028,2,3,0x53fb8b7d,rms,2^(-14.3072),2^(-14.3072)
10,random_keys,,5,0x0000000000001234,input,0x00000028,2,4,0xa5646761,rms,2^(-14.3129),2^(-14.3129)
10,random_keys,,5,0x0000000000001234,input,0x00000028,2,5,0xc3b117aa,rms,2^(-14.3304),2^(-14.3304)
10,random_keys,,5,0x0000000000001234,input,0x00000048,2,1,0x946a5b4b,rms,2^(-14.2806),2^(-14.2806)
10,random_keys,,5,0x0000000000001234,input,0x00000048,2,2,0x942082e7,rms,2^(-14.2989),2^(-14.2989)
10,random_keys,,5,0x0000000000001234,input,0x00000048,2,3,0x09925f26,rms,2^(-14.3047),2^(-14.3047)
10,random_keys,,5,0x0000000000001234,input,0x00000048,2,4,0x30b4d608,rms,2^(-14.3108),2^(-14.3108)
10,random_keys,,5,0x0000000000001234,input,0x00000048,2,5,0x6b9d2afc,rms,2^(-14.3122),2^(-14.3122)
10,random_keys,,5,0x0000000000001234,input,0x00000088,2,1,0x1912f076,rms,2^(-14.2426),2^(-14.2426)
10,random_keys,,5,0x0000000000001234,input,0x00000088,2,2,0xf93c4340,rms,2^(-14.2774),2^(-14.2774)
10,random_keys,,5,0x0000000000001234,input,0x00000088,2,3,0x3160cb60,rms,2^(-14.2937),2^(-14.2937)
10,random_keys,,5,0x0000000000001234,input,0x00000088,2,4,0x36d382e8,rms,2^(-14.3094),2^(-14.3094)
10,random_keys,,5,0x0000000000001234,input,0x00000088,2,5,0x7945aca7,rms,2^(-14.3115),2^(-14.3115)
10,random_keys,,5,0x0000000000001234,input,0x00000108,2,1,0xf1fd39a7,rms,2^(-14.2737),2^(-14.2737)
10,random_keys,,5,0x0000000000001234,input,0x00000108,2,2,0x569fae11,rms,2^(-14.2802),2^(-14.2802)
10,random_keys,,5,0x0000000000001234,input,0x00000108,2,3,0x0d25b32d,rms,2^(-14.3164),2^(-14.3164)
10,random_keys,,5,0x0000000000001234,input,0x00000108,2,4,0xf3bba119,rms,2^(-14.3293),2^(-14.3293)
10,random_keys,,5,0x0000000000001234,input,0x00000108,2,5,0x31091480,rms,2^(-14.3318),2^(-14.3318)
10,random_keys,,5,0x0000000000001234,input,0x00000208,2,1,0xdd930a58,rms,2^(-14.2829),2^(-14.2829)
10,random_keys,,5,0x0000000000001234,input,0x00000208,2,2,0x8ff216a5,rms,2^(-14.3054),2^(-14.3054)
10,random_keys,,5,0x0000000000001234,input,0x00000208,2,3,0x16a8283d,rms,2^(-14.3183),2^(-14.3183)
10,random_keys,,5,0x0000000000001234,input,0x00000208,2,4,0xbd17910f,rms,2^(-14.3240),2^(-14.3240)
10,random_keys,,5,0x0000000000001234,input,0x00000208,2,5,0x92570cbf,rms,2^(-14.3306),2^(-14.3306)
10,random_keys,,5,0x0000000000001234,input,0x00000408,2,1,0x1ab9f9ab,rms,2^(-14.3022),2^(-14.3022)
10,random_keys,,5,0x0000000000001234,input,0x00000408,2,2,0x6199bb01,rms,2^(-14.3096),2^(-14.3096)
10,random_keys,,5,0x0000000000001234,input,0x00000408,2,3,0x22e1d1bb,rms,2^(-14.3214),2^(-14.3214)
10,random_keys,,5,0x0000000000001234,input,0x00000408,2,4,0xb329f853,rms,2^(-14.3505),2^(-14.3505)
10,random_keys,,5,0x0000000000001234,input,0x00000408,2,5,0x0ff8937b,rms,2^(-14.3513),2^(-14.3513)
10,random_keys,,5,0x0000000000001234,input,0x00000808,2,1,0x751a8371,rms,2^(-14.2891),2^(-14.2891)
10,random_keys,,5,0x0000000000001234,input,0x00000808,2,2,0xb811b299,rms,2^(-14.3168),2^(-14.3168)
10,random_keys,,5,0x0000000000001234,input,0x00000808,2,3,0x387a2afe,rms,2^(-14.3365),2^(-14.3365)
10,random_keys,,5,0x0000000000001234,input,0x00000808,2,4,0xacfb33b8,rms,2^(-14.3418),2^(-14.3418)
10,random_keys,,5,0x0000000000001234,input,0x00000808,2,5,0x12418c9e,rms,2^(-14.3449),2^(-14.3449)
10,random_keys,,5,0x0000000000001234,input,0x00001008,2,1,0xf5225f33,rms,2^(-14.2918),2^(-14.2918)
10,random_keys,,5,0x0000000000001234,input,0x00001008,2,2,0x0ae53f61,rms,2^(-14.2981),2^(-14.2981)
10,random_keys,,5,0x0000000000001234,input,0x00001008,2,3,0x6d6eb18f,rms,2^(-14.3226),2^(-14.3226)
10,random_keys,,5,0x0000000000001234,input,0x00001008,2,4,0x5fc25065,rms,2^(-14.3260),2^(-14.3260)
10,random_keys,,5,0x0000000000001234,input,0x00001008,2,5,0x4ac7f671,rms,2^(-14.3348),2^(-14.3348)
10,random_keys,,5,0x0000000000001234,input,0x00002008,2,1,0x6bf426ff,rms,2^(-14.2864),2^(-14.2864)
10,random_keys,,5,0x0000000000001234,input,0x00002008,2,2,0xceebdea1,rms,2^(-14.3002),2^(-14.3002)
10,random_keys,,5,0x0000000000001234,input,0x00002008,2,3,0x08a91c64,rms,2^(-14.3164),2^(-14.3164)
10,random_keys,,5,0x0000000000001234,input,0x00002008,2,4,0x73f5c6dc,rms,2^(-14.3203),2^(-14.3203)
10,random_keys,,5,0x0000000000001234,input,0x00002008,2,5,0xd98fc4b3,rms,2^(-14.3215),2^(-14.3215)
10,random_keys,,5,0x0000000000001234,input,0x00004008,2,1,0x90940ee7,rms,2^(-14.2778),2^(-14.2778)
10,random_keys,,5,0x0000000000001234,input,0x00004008,2,2,0x679ceac4,rms,2^(-14.3008),2^(-14.3008)
10,random_keys,,5,0x0000000000001234,input,0x00004008,2,3,0x313c25b9,rms,2^(-14.3061),2^(-14.3061)
10,random_keys,,5,0x0000000000001234,input,0x00004008,2,4,0xe815c42f,rms,2^(-14.3083),2^(-14.3083)
10,random_keys,,5,0x0000000000001234,input,0x00004008,2,5,0x1abc2435,rms,2^(-14.3166),2^(-14.3166)
10,random_keys,,5,0x0000000000001234,input,0x00008008,2,1,0xa1bf02c2,rms,2^(-14.2679),2^(-14.2679)
10,random_keys,,5,0x0000000000001234,input,0x00008008,2,2,0xfe5fb8e5,rms,2^(-14.2888),2^(-14.2888)
10,random_keys,,5,0x0000000000001234,input,0x00008008,2,3,0x103ab5d4,rms,2^(-14.3023),2^(-14.3023)
10,random_keys,,5,0x0000000000001234,input,0x00008008,2,4,0x544ceb7b,rms,2^(-14.3051),2^(-14.3051)
10,random_keys,,5,0x0000000000001234,input,0x00008008,2,5,0xc3b89907,rms,2^(-14.3160),2^(-14.3160)
10,random_keys,,5,0x0000000000001234,input,0x00010008,2,1,0x2635ee8e,rms,2^(-14.2616),2^(-14.2616)
10,random_keys,,5,0x0000000000001234,input,0x00010008,2,2,0x30dd3b2e,rms,2^(-14.2739),2^(-14.2739)
10,random_keys,,5,0x0000000000001234,input,0x00010008,2,3,0xeffe3f81,rms,2^(-14.3186),2^(-14.3186)
10,random_keys,,5,0x0000000000001234,input,0x00010008,2,4,0xff4494b3,rms,2^(-14.3219),2^(-14.3219)
10,random_keys,,5,0x0000000000001234,input,0x00010008,2,5,0xa936e5bc,rms,2^(-14.3248),2^(-14.3248)
10,random_keys,,5,0x0000000000001234,input,0x00020008,2,1,0x063f9944,rms,2^(-14.2444),2^(-14.2444)
10,random_keys,,5,0x0000000000001234,input,0x00020008,2,2,0x2bf35e40,rms,2^(-14.3112),2^(-14.3112)
10,random_keys,,5,0x0000000000001234,input,0x00020008,2,3,0x14cd4518,rms,2^(-14.3207),2^(-14.3207)
10,random_keys,,5,0x0000000000001234,input,0x00020008,2,4,0xafcb3c19,rms,2^(-14.3323),2^(-14.3323)
10,random_keys,,5,0x0000000000001234,input,0x00020008,2,5,0xf08caffa,rms,2^(-14.3335),2^(-14.3335)
10,random_keys,,5,0x0000000000001234,input,0x00040008,2,1,0x5c88630e,rms,2^(-14.2636),2^(-14.2636)
10,random_keys,,5,0x0000000000001234,input,0x00040008,2,2,0xcc1b6b31,rms,2^(-14.2732),2^(-14.2732)
10,random_keys,,5,0x0000000000001234,input,0x00040008,2,3,0x0040ea72,rms,2^(-14.2774),2^(-14.2774)
10,random_keys,,5,0x0000000000001234,input,0x00040008,2,4,0x76aa2c1f,rms,2^(-14.3054),2^(-14.3054)
10,random_keys,,5,0x0000000000001234,input,0x00040008,2,5,0xfd2964cb,rms,2^(-14.3149),2^(-14.3149)
10,random_keys,,5,0x0000000000001234,input,0x00080008,2,1,0x64537345,rms,2^(-14.2658),2^(-14.2658)
10,random_keys,,5,0x0000000000001234,input,0x00080008,2,2,0x977648e0,rms,2^(-14.3057),2^(-14.3057)
10,random_keys,,5,0x0000000000001234,input,0x00080008,2,3,0xd03943b4,rms,2^(-14.3076),2^(-14.3076)
10,random_keys,,5,0x0000000000001234,input,0x00080008,2,4,0xddb38927,rms,2^(-14.3114),2^(-14.3114)
10,random_keys,,5,0x0000000000001234,input,0x00080008,2,5,0xd096154d,rms,2^(-14.3132),2^(-14.3132)
10,random_keys,,5,0x0000000000001234,input,0x00100008,2,1,0xd961f1f9,rms,2^(-14.2736),2^(-14.2736)
10,random_keys,,5,0x0000000000001234,input,0x00100008,2,2,0xe09f9e67,rms,2^(-14.2888),2^(-14.2888)
10,random_keys,,5,0x0000000000001234,input,0x00100008,2,3,0xbf72f538,rms,2^(-14.3101),2^(-14.3101)
10,random_keys,,5,0x0000000000001234,input,0x00100008,2,4,0x17980c17,rms,2^(-14.3138),2^(-14.3138)
10,random_keys,,5,0x0000000000001234,input,0x00100008,2,5,0xb1de2b03,rms,2^(-14.3401),2^(-14.3401)
10,random_keys,,5,0x0000000000001234,input,0x00200008,2,1,0x6c1f5bb9,rms,2^(-14.2738),2^(-14.2738)
10,random_keys,,5,0x0000000000001234,input,0x00200008,2,2,0x709be9dd,rms,2^(-14.3074),2^(-14.3074)
10,random_keys,,5,0x0000000000001234,input,0x00200008,2,3,0x6092dd88,rms,2^(-14.3083),2^(-14.3083)
10,random_keys,,5,0x0000000000001234,input,0x00200008,2,4,0x90eb469f,rms,2^(-14.3281),2^(-14.3281)
10,random_keys,,5,0x0000000000001234,input,0x00200008,2,5,0x45f44941,rms,2^(-14.3329),2^(-14.3329)
10,random_keys,,5,0x0000000000001234,input,0x00400008,2,1,0xd44716da,rms,2^(-14.2396),2^(-14.2396)
10,random_keys,,5,0x0000000000001234,input,0x00400008,2,2,0xb7842e92,rms,2^(-14.2667),2^(-14.2667)
10,random_keys,,5,0x0000000000001234,input,0x00400008,2,3,0x1d5fa0fc,rms,2^(-14.2698),2^(-14.2698)
10,random_keys,,5,0x0000000000001234,input,0x00400008,2,4,0x86762fe7,rms,2^(-14.3124),2^(-14.3124)
10,random_keys,,5,0x0000000000001234,input,0x00400008,2,5,0x72f4deb4,rms,2^(-14.3358),2^(-14.3358)
10,random_keys,,5,0x0000000000001234,input,0x00800008,2,1,0xea8c6b42,rms,2^(-14.2397),2^(-14.2397)
10,random_keys,,5,0x0000000000001234,input,0x00800008,2,2,0x4b93d378,rms,2^(-14.2561),2^(-14.2561)
10,random_keys,,5,0x0000000000001234,input,0x00800008,2,3,0x597e8018,rms,2^(-14.2841),2^(-14.2841)
10,random_keys,,5,0x0000000000001234,input,0x00800008,2,4,0x4187503c,rms,2^(-14.3307),2^(-14.3307)
10,random_keys,,5,0x0000000000001234,input,0x00800008,2,5,0x61f13845,rms,2^(-14.3328),2^(-14.3328)
10,random_keys,,5,0x0000000000001234,input,0x01000008,2,1,0x7267e0cc,rms,2^(-14.2695),2^(-14.2695)
10,random_keys,,5,0x0000000000001234,input,0x01000008,2,2,0xd0ea9019,rms,2^(-14.2923),2^(-14.2923)
10,random_keys,,5,0x0000000000001234,input,0x01000008,2,3,0x3194c2cb,rms,2^(-14.3305),2^(-14.3305)
10,random_keys,,5,0x0000000000001234,input,0x01000008,2,4,0x116eadda,rms,2^(-14.3348),2^(-14.3348)
10,random_keys,,5,0x0000000000001234,input,0x01000008,2,5,0x0b7d93df,rms,2^(-14.3349),2^(-14.3349)
10,random_keys,,5,0x0000000000001234,input,0x02000008,2,1,0x24eea26b,rms,2^(-14.2341),2^(-14.2341)
10,random_keys,,5,0x0000000000001234,input,0x02000008,2,2,0xcc2be43b,rms,2^(-14.2536),2^(-14.2536)
10,random_keys,,5,0x0000000000001234,input,0x02000008,2,3,0x20576588,rms,2^(-14.2764),2^(-14.2764)
10,random_keys,,5,0x0000000000001234,input,0x02000008,2,4,0xfc9a688b,rms,2^(-14.2946),2^(-14.2946)
10,random_keys,,5,0x0000000000001234,input,0x02000008,2,5,0x486c22ee,rms,2^(-14.3041),2^(-14.3041)
10,random_keys,,5,0x0000000000001234,input,0x04000008,2,1,0xcc85a70e,rms,2^(-14.2697),2^(-14.2697)
10,random_keys,,5,0x0000000000001234,input,0x04000008,2,2,0x5b0cd9e8,rms,2^(-14.2932),2^(-14.2932)
10,random_keys,,5,0x0000000000001234,input,0x04000008,2,3,0x072abdc3,rms,2^(-14.3103),2^(-14.3103)
10,random_keys,,5,0x0000000000001234,input,0x04000008,2,4,0x0143ccc6,rms,2^(-14.3171),2^(-14.3171)
10,random_keys,,5,0x0000000000001234,input,0x04000008,2,5,0xc4a6d8a0,rms,2^(-14.3286),2^(-14.3286)
10,random_keys,,5,0x0000000000001234,input,0x08000008,2,1,0x3f2bfb0c,rms,2^(-14.2722),2^(-14.2722)
10,random_keys,,5,0x0000000000001234,input,0x08000008,2,2,0xa83c7478,rms,2^(-14.2970),2^(-14.2970)
10,random_keys,,5,0x0000000000001234,input,0x08000008,2,3,0x126c4ce6,rms,2^(-14.3091),2^(-14.3091)
10,random_keys,,5,0x0000000000001234,input,0x08000008,2,4,0x6a984d7c,rms,2^(-14.3155),2^(-14.3155)
10,random_keys,,5,0x0000000000001234,input,0x08000008,2,5,0xc995f3b9,rms,2^(-14.3244),2^(-14.3244)
10,random_keys,,5,0x0000000000001234,input,0x10000008,2,1,0x485e664f,rms,2^(-14.3140),2^(-14.3140)
10,random_keys,,5,0x0000000000001234,input,0x10000008,2,2,0xf0af7c9e,rms,2^(-14.3166),2^(-14.3166)
10,random_keys,,5,0x0000000000001234,input,0x10000008,2,3,0xf6868da4,rms,2^(-14.3237),2^(-14.3237)
10,random_keys,,5,0x0000000000001234,input,0x10000008,2,4,0x6a1ddc3e,rms,2^(-14.3331),2^(-14.3331)
10,random_keys,,5,0x0000000000001234,input,0x10000008,2,5,0x82713684,rms,2^(-14.3367),2^(-14.3367)
10,random_keys,,5,0x0000000000001234,input,0x20000008,2,1,0x93f2a906,rms,2^(-14.3160),2^(-14.3160)
10,random_keys,,5,0x0000000000001234,input,0x20000008,2,2,0x4e073b7b,rms,2^(-14.3166),2^(-14.3166)
10,random_keys,,5,0x0000000000001234,input,0x20000008,2,3,0x51355ae6,rms,2^(-14.3231),2^(-14.3231)
10,random_keys,,5,0x0000000000001234,input,0x20000008,2,4,0xa90a39c1,rms,2^(-14.3242),2^(-14.3242)
10,random_keys,,5,0x0000000000001234,input,0x20000008,2,5,0xf4d19970,rms,2^(-14.3313),2^(-14.3313)
10,random_keys,,5,0x0000000000001234,input,0x40000008,2,1,0x4ef50fbf,rms,2^(-14.3141),2^(-14.3141)
10,random_keys,,5,0x0000000000001234,input,0x40000008,2,2,0x0cee5014,rms,2^(-14.3194),2^(-14.3194)
10,random_keys,,5,0x0000000000001234,input,0x40000008,2,3,0x55d98c23,rms,2^(-14.3223),2^(-14.3223)
10,random_keys,,5,0x0000000000001234,input,0x40000008,2,4,0x521d6300,rms,2^(-14.3316),2^(-14.3316)
10,random_keys,,5,0x0000000000001234,input,0x40000008,2,5,0xb6163811,rms,2^(-14.3341),2^(-14.3341)
10,random_keys,,5,0x0000000000001234,input,0x80000008,2,1,0xc11ed647,rms,2^(-14.2880),2^(-14.2880)
10,random_keys,,5,0x0000000000001234,input,0x80000008,2,2,0x4b4c44bd,rms,2^(-14.3219),2^(-14.3219)
10,random_keys,,5,0x0000000000001234,input,0x80000008,2,3,0x24055743,rms,2^(-14.3245),2^(-14.3245)
10,random_keys,,5,0x0000000000001234,input,0x80000008,2,4,0xfc2765f0,rms,2^(-14.3308),2^(-14.3308)
10,random_keys,,5,0x0000000000001234,input,0x80000008,2,5,0x89c36792,rms,2^(-14.3383),2^(-14.3383)
10,random_keys,,5,0x0000000000001234,input,0x00000030,2,1,0x6989393e,rms,2^(-14.2682),2^(-14.2682)
10,random_keys,,5,0x0000000000001234,input,0x00000030,2,2,0xf0e09b38,rms,2^(-14.3061),2^(-14.3061)
10,random_keys,,5,0x0000000000001234,input,0x00000030,2,3,0x8bdb0541,rms,2^(-14.3144),2^(-14.3144)
10,random_keys,,5,0x0000000000001234,input,0x00000030,2,4,0x7cfbb842,rms,2^(-14.3277),2^(-14.3277)
10,random_keys,,5,0x0000000000001234,input,0x00000030,2,5,0x6c72c37b,rms,2^(-14.3303),2^(-14.3303)
10,random_keys,,5,0x0000000000001234,input,0x00000050,2,1,0x61eb9e0b,rms,2^(-14.2835),2^(-14.2835)
10,random_keys,,5,0x0000000000001234,input,0x00000050,2,2,0xbe674492,rms,2^(-14.3103),2^(-14.3103)
10,random_keys,,5,0x0000000000001234,input,0x00000050,2,3,0xc5b8d7ae,rms,2^(-14.3236),2^(-14.3236)
10,random_keys,,5,0x0000000000001234,input,0x00000050,2,4,0x84939988,rms,2^(-14.3390),2^(-14.3390)
10,random_keys,,5,0x0000000000001234,input,0x00000050,2,5,0x1e050f46,rms,2^(-14.3445),2^(-14.3445)
10,random_keys,,5,0x0000000000001234,input,0x00000090,2,1,0x630a6dac,rms,2^(-14.2637),2^(-14.2637)
10,random_keys,,5,0x0000000000001234,input,0x00000090,2,2,0x4de796db,rms,2^(-14.2960),2^(-14.2960)
10,random_keys,,5,0x0000000000001234,input,0x00000090,2,3,0xa46dd41a,rms,2^(-14.3021),2^(-14.3021)
10,random_keys,,5,0x0000000000001234,input,0x00000090,2,4,0x6614b1b8,rms,2^(-14.3351),2^(-14.3351)
10,random_keys,,5,0x0000000000001234,input,0x00000090,2,5,0xbcf8a575,rms,2^(-14.3401),2^(-14.3401)
10,random_keys,,5,0x0000000000001234,input,0x00000110,2,1,0xfa5dd9f0,rms,2^(-14.2857),2^(-14.2857)
10,random_keys,,5,0x0000000000001234,input,0x00000110,2,2,0xa5b132bf,rms,2^(-14.2893),2^(-14.2893)
10,random_keys,,5,0x0000000000001234,input,0x00000110,2,3,0x3d12b49b,rms,2^(-14.3037),2^(-14.3037)
10,random_keys,,5,0x0000000000001234,input,0x00000110,2,4,0xc519e04c,rms,2^(-14.3053),2^(-14.3053)
10,random_keys,,5,0x0000000000001234,input,0x00000110,2,5,0x3d1d7c90,rms,2^(-14.3142),2^(-14.3142)
10,random_keys,,5,0x0000000000001234,input,0x00000210,2,1,0xaa029607,rms,2^(-14.2816),2^(-14.2816)
10,random_keys,,5,0x0000000000001234,input,0x00000210,2,2,0x4f8dcef3,rms,2^(-14.2901),2^(-14.2901)
10,random_keys,,5,0x0000000000001234,input,0x00000210,2,3,0xbcea2859,rms,2^(-14.2903),2^(-14.2903)
10,random_keys,,5,0x0000000000001234,input,0x00000210,2,4,0xc9406f1c,rms,2^(-14.3057),2^(-14.3057)
10,random_keys,,5,0x0000000000001234,input,0x00000210,2,5,0xf63df40d,rms,2^(-14.3120),2^(-14.3120)
10,random_keys,,5,0x0000000000001234,input,0x00000410,2,1,0xa73a650d,rms,2^(-14.3252),2^(-14.3252)
10,random_keys,,5,0x0000000000001234,input,0x00000410,2,2,0x996070bb,rms,2^(-14.3348),2^(-14.3348)
10,random_keys,,5,0x0000000000001234,input,0x00000410,2,3,0x0b24ec3c,rms,2^(-14.3393),2^(-14.3393)
10,random_keys,,5,0x0000000000001234,input,0x00000410,2,4,0x560cd6f6,rms,2^(-14.3485),2^(-14.3485)
10,random_keys,,5,0x0000000000001234,input,0x00000410,2,5,0xfb6cd4e5,rms,2^(-14.3543),2^(-14.3543)
10,random_keys,,5,0x0000000000001234,input,0x00000810,2,1,0x31047b84,rms,2^(-14.2379),2^(-14.2379)
10,random_keys,,5,0x0000000000001234,input,0x00000810,2,2,0x869015fb,rms,2^(-14.2924),2^(-14.2924)
10,random_keys,,5,0x0000000000001234,input,0x00000810,2,3,0xa4e68e48,rms,2^(-14.3085),2^(-14.3085)
10,random_keys,,5,0x0000000000001234,input,0x00000810,2,4,0x87d9fe00,rms,2^(-14.3387),2^(-14.3387)
10,random_keys,,5,0x0000000000001234,input,0x00000810,2,5,0x17e6b1f2,rms,2^(-14.3426),2^(-14.3426)
10,random_keys,,5,0x0000000000001234,input,0x00001010,2,1,0xa70772be,rms,2^(-14.2559),2^(-14.2559)
10,random_keys,,5,0x0000000000001234,input,0x00001010,2,2,0x55c58e0e,rms,2^(-14.2715),2^(-14.2715)
10,random_keys,,5,0x0000000000001234,input,0x00001010,2,3,0x9c79a0b1,rms,2^(-14.2825),2^(-14.2825)
10,random_keys,,5,0x0000000000001234,input,0x00001010,2,4,0xd33fce17,rms,2^(-14.3098),2^(-14.3098)
10,random_keys,,5,0x0000000000001234,input,0x00001010,2,5,0xb5d17484,rms,2^(-14.3242),2^(-14.3242)
10,random_keys,,5,0x0000000000001234,input,0x00002010,2,1,0x4fbe9c3d,rms,2^(-14.2284),2^(-14.2284)
10,random_keys,,5,0x0000000000001234,input,0x00002010,2,2,0xd8933b7f,rms,2^(-14.2342),2^(-14.2342)
10,random_keys,,5,0x0000000000001234,input,0x00002010,2,3,0x09f02759,rms,2^(-14.2469),2^(-14.2469)
10,random_keys,,5,0x0000000000001234,input,0x00002010,2,4,0xd187eb3e,rms,2^(-14.2968),2^(-14.2968)
10,random_keys,,5,0x0000000000001234,input,0x00002010,2,5,0xb2ad7cf2,rms,2^(-14.2980),2^(-14.2980)
10,random_keys,,5,0x0000000000001234,input,0x00004010,2,1,0xb0336cdd,rms,2^(-14.2830),2^(-14.2830)
10,random_keys,,5,0x0000000000001234,input,0x00004010,2,2,0x3c521225,rms,2^(-14.3164),2^(-14.3164)
10,random_keys,,5,0x0000000000001234,input,0x00004010,2,3,0x775144ae,rms,2^(-14.3167),2^(-14.3167)
10,random_keys,,5,0x0000000000001234,input,0x00004010,2,4,0xddc3fa68,rms,2^(-14.3169),2^(-14.3169)
10,random_keys,,5,0x0000000000001234,input,0x00004010,2,5,0xd2b55651,rms,2^(-14.3239),2^(-14.3239)
10,random_keys,,5,0x0000000000001234,input,0x00008010,2,1,0x6af47ecc,rms,2^(-14.2831),2^(-14.2831)
10,random_keys,,5,0x0000000000001234,input,0x00008010,2,2,0x5b0a1183,rms,2^(-14.2990),2^(-14.2990)
10,random_keys,,5,0x0000000000001234,input,0x00008010,2,3,0x42610721,rms,2^(-14.3061),2^(-14.3061)
10,random_keys,,5,0x0000000000001234,input,0x00008010,2,4,0x7a5c3510,rms,2^(-14.3136),2^(-14.3136)
10,random_keys,,5,0x0000000000001234,input,0x00008010,2,5,0x0d451c20,rms,2^(-14.3139),2^(-14.3139)
10,random_keys,,5,0x0000000000001234,input,0x00010010,2,1,0x3f628ac1,rms,2^(-14.2478),2^(-14.2478)
10,random_keys,,5,0x0000000000001234,input,0x00010010,2,2,0x597c2974,rms,2^(-14.2686),2^(-14.2686)
10,random_keys,,5,0x0000000000001234,input,0x00010010,2,3,0x87ab74b8,rms,2^(-14.2731),2^(-14.2731)
10,random_keys,,5,0x0000000000001234,input,0x00010010,2,4,0xc2d48326,rms,2^(-14.2888),2^(-14.2888)
10,random_keys,,5,0x0000000000001234,input,0x00010010,2,5,0x938d9a50,rms,2^(-14.2998),2^(-14.2998)
10,random_keys,,5,0x0000000000001234,input,0x00020010,2,1,0x24964d07,rms,2^(-14.2958),2^(-14.2958)
10,random_keys,,5,0x0000000000001234,input,0x00020010,2,2,0x62a4467b,rms,2^(-14.3061),2^(-14.3061)
10,random_keys,,5,0x0000000000001234,input,0x00020010,2,3,0x096664f6,rms,2^(-14.3075),2^(-14.3075)
10,random_keys,,5,0x0000000000001234,input,0x00020010,2,4,0x7a084891,rms,2^(-14.3092),2^(-14.3092)
10,random_keys,,5,0x0000000000001234,input,0x00020010,2,5,0x7814a279,rms,2^(-14.3092),2^(-14.3092)
10,random_keys,,5,0x0000000000001234,input,0x00040010,2,1,0x65c1f526,rms,2^(-14.2720),2^(-14.2720)
10,random_keys,,5,0x0000000000001234,input,0x00040010,2,2,0xbe77229d,rms,2^(-14.3180),2^(-14.3180)
10,random_keys,,5,0x0000000000001234,input,0x00040010,2,3,0x82a24dca,rms,2^(-14.3207),2^(-14.3207)
10,random_keys,,5,0x0000000000001234,input,0x00040010,2,4,0x5fe396c8,rms,2^(-14.3262),2^(-14.3262)
10,random_keys,,5,0x0000000000001234,input,0x00040010,2,5,0x59e1763e,rms,2^(-14.3357),2^(-14.3357)
10,random_keys,,5,0x0000000000001234,input,0x00080010,2,1,0xbde844fd,rms,2^(-14.2312),2^(-14.2312)
10,random_keys,,5,0x0000000000001234,input,0x00080010,2,2,0x877eb77b,rms,2^(-14.2821),2^(-14.2821)
10,random_keys,,5,0x0000000000001234,input,0x00080010,2,3,0x25ae3178,rms,2^(-14.3042),2^(-14.3042)
10,random_keys,,5,0x0000000000001234,input,0x00080010,2,4,0x16e71fc1,rms,2^(-14.3079),2^(-14.3079)
10,random_keys,,5,0x0000000000001234,input,0x00080010,2,5,0xd017148f,rms,2^(-14.3152),2^(-14.3152)
10,random_keys,,5,0x0000000000001234,input,0x00100010,2,1,0x61a3911d,rms,2^(-14.3051),2^(-14.3051)
10,random_keys,,5,0x0000000000001234,input,0x00100010,2,2,0xde824bf2,rms,2^(-14.3089),2^(-14.3089)
10,random_keys,,5,0x0000000000001234,input,0x00100010,2,3,0x6a17e10e,rms,2^(-14.3100),2^(-14.3100)
10,random_keys,,5,0x0000000000001234,input,0x00100010,2,4,0x6c301bec,rms,2^(-14.3142),2^(-14.3142)
10,random_keys,,5,0x0000000000001234,input,0x00100010,2,5,0xd9865101,rms,2^(-14.3390),2^(-14.3390)
10,random_keys,,5,0x0000000000001234,input,0x00200010,2,1,0x995fe946,rms,2^(-14.2907),2^(-14.2907)
10,random_keys,,5,0x0000000000001234,input,0x00200010,2,2,0xbfdea22c,rms,2^(-14.3021),2^(-14.3021)
